,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_module__strides,param_module__residual,param_module__n_filters,param_module__kernel_sizes,param_module__fully_connected_features,param_module__adaptive_average_len,param_lr,param_iterator_train__batch_size,param_criterion__weight,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_score,split1_test_f1_score,split2_test_f1_score,split3_test_f1_score,mean_test_f1_score,std_test_f1_score,rank_test_f1_score
10,10.85694795846939,1.237237612139638,0.03690844774246216,8.046324600611087e-05,"[2, 2]",False,"[32, 64]","[7, 3]",64,8,0.0008,256,"tensor([1., 1.])","{'module__strides': [2, 2], 'module__residual': False, 'module__n_filters': [32, 64], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 64, 'module__adaptive_average_len': 8, 'lr': 0.0008, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1., 1.])}",0.9862590175197526,0.9855670103092784,0.981786941580756,0.9893470790378007,0.985740012111897,0.002689655864103105,12,0.9828293016698814,0.9820233934161671,0.9771490088199226,0.9866858514775074,0.9821718888458697,0.0033933547157900218,12
11,9.77734524011612,1.6663547069777342,0.03535318374633789,0.0001814890865620239,"[2, 2]",False,"[16, 32]","[7, 3]",256,16,0.0008,256,"tensor([1., 1.])","{'module__strides': [2, 2], 'module__residual': False, 'module__n_filters': [16, 32], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 256, 'module__adaptive_average_len': 16, 'lr': 0.0008, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1., 1.])}",0.9694263139814496,0.9786941580756013,0.9807560137457044,0.983848797250859,0.9781813207634037,0.005377324603132392,23,0.9612370555908072,0.9734832451499118,0.9760311912215561,0.9797985049682503,0.9726374992326314,0.006954900248175111,23
12,11.569579899311066,1.0198443185797612,0.04195559024810791,0.0003146708661381322,"[2, 1]",True,"[16, 32]","[9, 5]",64,16,0.0002,512,"tensor([1.7981, 0.6926])","{'module__strides': [2, 1], 'module__residual': True, 'module__n_filters': [16, 32], 'module__kernel_sizes': [9, 5], 'module__fully_connected_features': 64, 'module__adaptive_average_len': 16, 'lr': 0.0002, 'iterator_train__batch_size': 512, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9811061490896599,0.9766323024054983,0.977319587628866,0.9807560137457044,0.9789535132174322,0.001996282909261214,22,0.9766645518210774,0.9713657114379135,0.9719833119383825,0.9762106218347251,0.9740560492580246,0.002396905619349653,22
13,13.5600466132164,2.2370589762798914,0.03731900453567505,0.00014397179612898628,"[2, 2]",True,"[16, 32]","[7, 3]",256,8,0.0008,512,"tensor([1.7981, 0.6926])","{'module__strides': [2, 2], 'module__residual': True, 'module__n_filters': [16, 32], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 256, 'module__adaptive_average_len': 8, 'lr': 0.0008, 'iterator_train__batch_size': 512, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9787014771556166,0.9776632302405498,0.9756013745704467,0.9718213058419244,0.9759468469521344,0.0026302756399867082,24,0.9736260505331431,0.971865485636821,0.9696455444063752,0.9647683944947627,0.9699763687677754,0.003321196332642351,24
14,14.71669453382492,1.2503710524367895,0.037268638610839844,0.00019403325143416258,"[2, 2]",False,"[32, 64]","[7, 3]",128,8,0.0002,256,"tensor([1.7981, 0.6926])","{'module__strides': [2, 2], 'module__residual': False, 'module__n_filters': [32, 64], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 128, 'module__adaptive_average_len': 8, 'lr': 0.0002, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9811061490896599,0.9814432989690721,0.9786941580756013,0.977319587628866,0.9796407984407999,0.0017088306157280711,20,0.9765423027530798,0.9770431776426205,0.9732997337964813,0.9720658527958,0.9747377667469954,0.002108217998943591,20
15,16.28327852487564,2.301558400013822,0.04646790027618408,6.929013677772819e-05,"[2, 1]",False,"[32, 64]","[7, 3]",128,8,0.0008,256,"tensor([1.7981, 0.6926])","{'module__strides': [2, 1], 'module__residual': False, 'module__n_filters': [32, 64], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 128, 'module__adaptive_average_len': 8, 'lr': 0.0008, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9711439367914806,0.9869415807560138,0.9876288659793815,0.988659793814433,0.9835935443353272,0.007213750418914551,16,0.9648100881086177,0.9838331537017078,0.9845561803583391,0.9859022618479796,0.979775421004161,0.008672084842285856,16
16,12.107249438762665,2.5757417265481237,0.05076885223388672,0.0001734808519903786,"[2, 2]",False,"[64, 128]","[7, 3]",64,16,0.0008,256,"tensor([1., 1.])","{'module__strides': [2, 2], 'module__residual': False, 'module__n_filters': [64, 128], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 64, 'module__adaptive_average_len': 16, 'lr': 0.0008, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1., 1.])}",0.9862590175197526,0.9848797250859107,0.9859106529209622,0.9879725085910653,0.9862554760294228,0.0011135312068592076,10,0.9828028668583891,0.9813360278799278,0.9824313529154074,0.9849794246876318,0.9828874180853391,0.0013227289539703376,10
17,16.37439453601837,2.5913222493841506,0.04005855321884155,0.00020170496250687618,"[2, 2]",True,"[32, 64]","[7, 3]",256,8,0.0008,256,"tensor([1., 1.])","{'module__strides': [2, 2], 'module__residual': True, 'module__n_filters': [32, 64], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 256, 'module__adaptive_average_len': 8, 'lr': 0.0008, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1., 1.])}",0.9855719683957403,0.9835051546391752,0.9831615120274914,0.9862542955326461,0.9846232326487633,0.001317876251678081,15,0.9819845811992007,0.9794864444286489,0.9788900010496522,0.9828924162257495,0.9808133607258128,0.0016698988347097674,15
18,22.031175434589386,1.9848991149360355,0.04662710428237915,0.00026776929427145383,"[2, 1]",False,"[32, 64]","[7, 3]",128,8,0.0002,256,"tensor([1., 1.])","{'module__strides': [2, 1], 'module__residual': False, 'module__n_filters': [32, 64], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 128, 'module__adaptive_average_len': 8, 'lr': 0.0002, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1., 1.])}",0.9838543455857094,0.9862542955326461,0.9855670103092784,0.9862542955326461,0.98548248674007,0.0009809899944533042,13,0.9798629881937888,0.9828794223011116,0.9819127228943907,0.9829567916599558,0.9819029812623117,0.0012475596253739053,13
19,10.098838329315186,1.6032801732527064,0.04819267988204956,0.0002362973727188473,"[2, 1]",False,"[32, 64]","[9, 5]",64,8,0.0008,512,"tensor([1.7981, 0.6926])","{'module__strides': [2, 1], 'module__residual': False, 'module__n_filters': [32, 64], 'module__kernel_sizes': [9, 5], 'module__fully_connected_features': 64, 'module__adaptive_average_len': 8, 'lr': 0.0008, 'iterator_train__batch_size': 512, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9866025420817588,0.9879725085910653,0.9862542955326461,0.9896907216494846,0.9876300169637386,0.0013520464494342405,7,0.9833286366851641,0.9850591363344641,0.9828402003981546,0.987149791334985,0.984594441188192,0.0016900723165741193,7
20,16.913100719451904,1.6886957572692542,0.0743451714515686,0.00020739150715130144,"[2, 1]",False,"[64, 128]","[9, 5]",64,16,0.0002,256,"tensor([1.7981, 0.6926])","{'module__strides': [2, 1], 'module__residual': False, 'module__n_filters': [64, 128], 'module__kernel_sizes': [9, 5], 'module__fully_connected_features': 64, 'module__adaptive_average_len': 16, 'lr': 0.0002, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9866025420817588,0.9900343642611684,0.983848797250859,0.9917525773195877,0.9880595702283435,0.00305743572851147,6,0.983303294293612,0.987620427248556,0.9799667181230673,0.9897276533806669,0.9851545232614756,0.0037859798073321318,6
21,17.583390176296234,6.329224646508073,0.074554443359375,0.00013147428197055758,"[2, 1]",False,"[64, 128]","[13, 7]",256,8,0.0008,256,"tensor([1.7981, 0.6926])","{'module__strides': [2, 1], 'module__residual': False, 'module__n_filters': [64, 128], 'module__kernel_sizes': [13, 7], 'module__fully_connected_features': 256, 'module__adaptive_average_len': 8, 'lr': 0.0008, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9900377877018207,0.9914089347079038,0.9872852233676976,0.9927835051546392,0.9903788627330153,0.002032872976163994,1,0.9875655405555686,0.9893198953393785,0.9841574420956496,0.9910014246639891,0.9880110756636464,0.00253496495519937,1
22,13.704268634319305,3.148055407715364,0.057772040367126465,0.00019598808440422663,"[2, 2]",False,"[64, 128]","[9, 5]",64,16,0.0002,512,"tensor([1.7981, 0.6926])","{'module__strides': [2, 2], 'module__residual': False, 'module__n_filters': [64, 128], 'module__kernel_sizes': [9, 5], 'module__fully_connected_features': 64, 'module__adaptive_average_len': 16, 'lr': 0.0002, 'iterator_train__batch_size': 512, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9848849192717279,0.9845360824742269,0.9869415807560138,0.9848797250859107,0.9853105768969699,0.0009522122788663977,14,0.9811841509921789,0.9807612605392519,0.9837354511860559,0.9812944410421351,0.9817438259399054,0.0011669606592685376,14
23,8.296785175800323,1.2012697970861472,0.040084779262542725,0.00017929072194593335,"[2, 2]",False,"[32, 64]","[13, 7]",128,8,0.0008,256,"tensor([1.7981, 0.6926])","{'module__strides': [2, 2], 'module__residual': False, 'module__n_filters': [32, 64], 'module__kernel_sizes': [13, 7], 'module__fully_connected_features': 128, 'module__adaptive_average_len': 8, 'lr': 0.0008, 'iterator_train__batch_size': 256, 'criterion__weight': tensor([1.7981, 0.6926])}",0.9893507385778083,0.983848797250859,0.981786941580756,0.9883161512027492,0.9858256571530432,0.003116406512697911,11,0.9867484035189764,0.9799817307862597,0.9772371009131579,0.9854585537918872,0.9823564472525703,0.003897413567531637,11
24,10.358371078968048,2.5675554716806266,0.03731846809387207,0.0002090355202282781,"[2, 2]",False,"[32, 64]","[7, 3]",64,16,0.0008,512,"tensor([1., 1.])","{'module__strides': [2, 2], 'module__residual': False, 'module__n_filters': [32, 64], 'module__kernel_sizes': [7, 3], 'module__fully_connected_features': 64, 'module__adaptive_average_len': 16, 'lr': 0.0008, 'iterator_train__batch_size': 512, 'criterion__weight': tensor([1., 1.])}",0.9762968052215734,0.983848797250859,0.9848797250859107,0.9869415807560138,0.9829917270785893,0.004022512538838681,17,0.9707462623962346,0.9798603313908327,0.9810514239845997,0.9836856936309586,0.9788359278506564,0.00487136379828325,17
